,price_level,rating,user_ratings_total,lat,lng,names_clean,contacts,full_address,district,zip_code,opening_hours,food_type,food_type_2,phone,user_ratings_yelp,rating_yelp,price_level_yelp
1203,2.0,4.1,3120.0,52.5053863,13.3382539,losteria,"[{'phone': [{'value': '+493025794325'}], 'fax': [{'value': '030 25794320', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'http://losteria.de/restaurant/bikini-berlin', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'https://losteria.net/de/restaurants/restaurant/bikini-berlin', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'https://losteria.net/de/restaurants/restaurant/bikini-berlin/?utm_source=ExtNet&utm_medium=Yext', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'https://www.losteria.de', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'https://losteria.net/de/menu', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'https://delivery.losteria.de', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'http://losteria.net/reservierung-bikini-berlin', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'bikiniberlin@losteria.de', 'categories': [{'id': '100-1000-0000'}]}]}]","L'Osteria, Budapester Straße 38, 10787 Berlin, Deutschland","['Tiergarten', 'Charlottenburg', 'Schöneberg']",10787,Mon-Sat: 11:00 - 23:59,european,italian,493025794325.0,,,
1204,2.0,4.4,370.0,52.52688449999999,13.3724645,losteria berlin humboldthafen,"[{'phone': [{'value': '+4930206795961'}, {'value': '+49893898989101'}], 'www': [{'value': 'http://www.losteria.net'}, {'value': 'https://losteria.net/de/restaurants/restaurant/berlin-humboldthafen'}, {'value': 'https://losteria.net/de/menu'}, {'value': 'https://delivery.losteria.de'}, {'value': 'http://losteria.net/reservierung-berlin-humboldthafen'}, {'value': 'https://losteria.net/de/restaurants/restaurant/berlin-humboldthafen/?utm_source=ExtNet&utm_medium=Yext'}]}]","L'Osteria Berlin Humboldthafen, Hilda-Geiringer-Weg 4, 10557 Berlin, Deutschland","['Moabit', 'Hansaviertel', 'Tiergarten']",10557,Mon-Sun: 12:00 - 22:00,european,mediterranean,4930206795961.0,,,
1205,2.0,4.2,2352.0,52.52368,13.41031,losteria berlin memhardstrasse,"[{'phone': [{'value': '+493028043240'}], 'www': [{'value': 'https://losteria.net/de/restaurants/restaurant/berlin-memhardstrasse'}, {'value': 'https://losteria.net/de/restaurants/restaurant/berlin-memhardstrasse/?utm_source=ExtNet&utm_medium=Yext'}, {'value': 'https://losteria.net/de/menu'}, {'value': 'https://delivery.losteria.de'}, {'value': 'https://losteria.net/reservierung-memhardstrasse'}]}]","L'Osteria Berlin Memhardstraße, Memhardstraße 3, 10178 Berlin, Deutschland",Mitte,10178,"Mon, Tue, Fri-Sun: 12:00 - 22:00",european,italian,493028043240.0,,,
1206,,4.1,269.0,52.5417385,13.4204488,losteria del parlamento,"[{'phone': [{'value': '+493049853440'}], 'www': [{'value': 'http://losteria-del-parlamento-berlin.de'}]}]","L'Osteria del Parlamento, Raumerstraße 15, 10437 Berlin, Deutschland",Prenzlauer Berg,10437,Mon-Sun: 11:00 - 24:00,european,pizza,493049853440.0,,,
1207,,4.6,49.0,52.517591,13.4235987,lotos cafe,"[{'phone': [{'value': '+493025762164', 'categories': [{'id': '700-7200-0269'}, {'id': '800-8600-0191'}]}, {'value': '+493027583212'}, {'value': '+493998433753', 'categories': [{'id': '700-7200-0253'}]}], 'www': [{'value': 'https://www.lotos-vihara.de', 'categories': [{'id': '800-8600-0191'}]}, {'value': 'https://www.lotos-vihara.de/lotos-cafe.html', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'info@lotos-vihara.de', 'categories': [{'id': '100-1000-0000'}]}]}]","Lotos Café, Neue Blumenstraße 5, 10179 Berlin, Deutschland",Mitte,10179,Tue-Fri: 12:00 - 19:00,vegetarian or vegan,vegetarian,493025762164.0,,,
1208,2.0,4.7,34.0,52.5171731,13.2791689,lotus,"[{'phone': [{'value': '+493023948340'}], 'www': [{'value': 'http://www.lotus-restaurant-berlin.de'}]}]","LOTUS, Kantstraße 70, 10627 Berlin, Deutschland",Charlottenburg,10627,Mon-Sun: 12:00 - 23:59,indian,asian,493023948340.0,,,
1209,2.0,4.5,497.0,52.5442931,13.3712242,louis alfons,"[{'phone': [{'value': '+493064491107'}], 'www': [{'value': 'https://www.louisalfons.berlin', 'categories': [{'id': '100-1100-0000'}]}]}]","Louis Alfons, Gerichtstraße 60, 13347 Berlin, Deutschland","['Wedding', 'Gesundbrunnen']",13347,Tue-Fri: 12:00 - 21:00,fastfood,european,493064491107.0,,,
1210,,4.1,596.0,52.48962,13.39338,louis burgers,"[{'phone': [{'value': '+493055619893'}], 'www': [{'value': 'http://www.louis-burgers.de', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'https://pages.resmio.com/louis-burgers', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'https://app.resmio.com/louis-burgers/widget', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'hooman@babaei.se', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'louis_burgers@icloud.com', 'categories': [{'id': '100-1000-0000'}]}]}]","Loui's Burgers, Zossener Straße 25, 10961 Berlin, Deutschland",Kreuzberg,10961,Mon-Sun: 12:00 - 23:30,fastfood,american,493055619893.0,,,
1211,2.0,4.5,186.0,52.5022268,13.3099587,louis laurent,"[{'phone': [{'value': '+493022432525', 'categories': [{'id': '100-1000-0000'}]}, {'value': '+493022432529'}], 'www': [{'value': 'http://www.louis-laurent.de'}], 'email': [{'value': 'info@louis-laurent.de'}]}]","Restaurant Louis Laurent, Giesebrechtstraße 16, 10629 Berlin, Deutschland",Charlottenburg,10629,Mon-Fri: 11:30 - 23:00,european,french,493022432525.0,,,
1212,,4.9,183.0,52.4790188,13.4490972,loveburger,"[{'phone': [{'value': '+493098391325'}], 'www': [{'value': 'http://www.loveburgerberlin.de'}]}]","Loveburger, Treptower Straße 90, 12059 Berlin, Deutschland",Neukölln,12059,Wed-Sun: 17:00 - 22:00,european,international,493098391325.0,,,
1213,1.0,4.6,267.0,52.5294615,13.4724929,lovely sushi,"[{'phone': [{'value': '+493020621347'}], 'www': [{'value': 'http://www.lovelysushi.de'}], 'email': [{'value': 'info@lovelysushi.de'}]}]","Lovely Sushi, Anton-Saefkow-Platz 4, 10369 Berlin, Deutschland","['Lichtenberg', 'Fennpfuhl']",10369,Mon-Sun: 12:00 - 22:00,asian,japanese,493020621347.0,,,
1214,2.0,4.7,237.0,52.496024,13.3225404,lowkal,"[{'phone': [{'value': '+493088720836'}], 'www': [{'value': 'http://www.lowkal.berlin', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1000-0001'}, {'id': '100-1100-0010'}]}]}]","Lowkal, Pfalzburger Straße 72, 10719 Berlin, Deutschland","['Charlottenburg', 'Wilmersdorf']",10719,Tue-Sun: 12:00 - 22:00,international,organic,493088720836.0,,,
1215,1.0,4.5,405.0,52.5326117,13.4120481,lua,"[{'phone': [{'value': '+493054891561'}, {'value': '+493055657551'}, {'value': '+493055658551'}], 'www': [{'value': 'http://www.lua-berlin.de'}]}]","Lua Restaurant, Schwedter Straße 269, 10119 Berlin, Deutschland","['Mitte', 'Prenzlauer Berg']",10119,"Mon-Fri, Sun: 11:00 - 23:00",asian,vietnamese,493054891561.0,,,
1216,2.0,4.5,1978.0,52.5020704,13.3293071,luardi,"[{'phone': [{'value': '+493088718468'}], 'www': [{'value': 'http://www.luardi-berlin.de', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'https://luardi.de', 'categories': [{'id': '100-1000-0000'}]}]}]","Luardi, Meinekestraße 24, 10719 Berlin, Deutschland","['Charlottenburg', 'Wilmersdorf']",10719,Mon-Sat: 11:00 - 24:00,european,italian,493088718468.0,,,
1217,2.0,4.4,259.0,52.50446609999999,13.3201099,lubitsch,"[{'phone': [{'value': '+49308823756'}, {'value': '+493088626660'}], 'fax': [{'value': '030 88728499', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}, {'id': '200-2000-0011'}]}], 'www': [{'value': 'http://www.lubitsch-restaurant.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}, {'id': '200-2000-0011'}]}, {'value': 'http://www.restaurant-lubitsch.de'}], 'email': [{'value': 'info@restaurant-lubitsch.de', 'categories': [{'id': '100-1000-0000'}, {'id': '600-6300-0064'}, {'id': '700-7400-0000'}]}]}]","Lubitsch, Bleibtreustraße 47, 10623 Berlin, Deutschland",Charlottenburg,10623,Mon-Sun: 12:00 - 24:00,european,german,49308823756.0,,,
1218,1.0,4.2,305.0,52.506728,13.470471,luck,"[{'phone': [{'value': '+493064838130'}], 'www': [{'value': 'http://www.luck-restaurant.de'}, {'value': 'http://www.restaurant-luck.de'}, {'value': 'https://www.luck-berlin.de', 'categories': [{'id': '100-1000-0000'}]}]}]","Luck Restaurant, Neue Bahnhofstraße 26, 10245 Berlin, Deutschland",Friedrichshain,10245,Mon-Sun: 11:30 - 23:59,fastfood,fastfood,493064838130.0,,,
1219,3.0,4.5,859.0,52.53485850000001,13.4167656,lucky leek,"[{'phone': [{'value': '+493066408710'}], 'www': [{'value': 'http://www.lucky-leek.com', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'http://www.lucky-leek.de'}], 'email': [{'value': 'booking@lucky-leek.com', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'booking@lucky-leek.de', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'info@lucky-leek.com', 'categories': [{'id': '100-1000-0000'}]}]}]","Lucky Leek, Kollwitzstraße 54, 10405 Berlin, Deutschland",Prenzlauer Berg,10405,Wed-Sun: 17:00 - 22:00,vegetarian or vegan,european,493066408710.0,,,
1220,3.0,4.6,28.0,52.4773052,13.2876166,lucullus,"[{'phone': [{'value': '+493062206882'}], 'www': [{'value': 'https://ristorantemarconeberlin.business.site'}]}]","Ristorante Lucullus, Berkaer Straße 39, 14199 Berlin, Deutschland","['Wilmersdorf', 'Grunewald', 'Schmargendorf']",14199,Tue-Sun: 12:00 - 22:00,european,european,493062206882.0,,,
1221,2.0,4.3,806.0,52.4721546,13.3350076,lula am markt,"[{'phone': [{'value': '+49305103323', 'categories': [{'id': '100-1000-0000'}]}, {'value': '+493085103323'}, {'value': '+493085105789', 'categories': [{'id': '100-1000-0006'}, {'id': '100-1000-0009'}]}], 'www': [{'value': 'http://lula-berlin.de/freunde', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0010'}]}, {'value': 'http://lula-berlin.de/speisekarte', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'http://www.lula-berlin.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1000-0006'}, {'id': '100-1000-0009'}, {'id': '100-1100-0000'}]}]}]","Lula am Markt, Lauterstraße 14, 12159 Berlin, Deutschland","['Schöneberg', 'Friedenau']",12159,Mon-Fri: 08:30 - 12:00,european,pizza,49305103323.0,,,
1222,2.0,3.9,885.0,52.509419,13.39172,lungomare,"[{'phone': [{'value': '+493022487616'}], 'www': [{'value': 'http://www.lungomare.de'}], 'email': [{'value': 'info@lungomare.de'}]}]","Lungomare, Krausenstraße 11, 10117 Berlin, Deutschland",Mitte,10117,Mon-Sat: 10:00 - 23:30,european,italian,493022487616.0,,,
1223,2.0,4.2,1101.0,52.48942359999999,13.3902885,lupita,"[{'phone': [{'value': '+493088715888'}], 'www': [{'value': 'https://lupita.eatbu.com', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}]}, {'value': 'https://www.facebook.com/RestaurantLupita', 'categories': [{'id': '100-1000-0000'}]}]}]","Lupita, Bergmannstraße 11, 10961 Berlin, Deutschland",Kreuzberg,10961,Mon-Sun: 11:30 - 01:00,mexican,american,493088715888.0,,,
1224,,5.0,16.0,52.4893327,13.3463075,luukhanh,"[{'phone': [{'value': '+493076731429'}], 'www': [{'value': 'https://www.luukhanhmodernvietnamesefoodsushi.de'}]}]","Luukhanh, Grunewaldstraße 35, 10823 Berlin, Deutschland",Schöneberg,10823,Mon-Thu: 12:00 - 20:00,asian,vietnamese,493076731429.0,,,
1225,1.0,3.7,422.0,52.5286856,13.4090267,luxa,[{'phone': [{'value': '+491711871110'}]}],"Luxa, Torstraße 56, 10119 Berlin, Deutschland","['Mitte', 'Prenzlauer Berg']",10119,Mon-Sun: 10:00 - 03:00,international,middle eastern,491711871110.0,,,
1226,2.0,4.7,253.0,52.49695879999999,13.3135786,lychee,"[{'phone': [{'value': '+493031018751'}], 'www': [{'value': 'http://www.lychee-restaurant.de'}], 'email': [{'value': 'lychee-restaurant-bar@hotmail.com'}]}]","Lychee Restaurant, Kantstraße 23, 10623 Berlin, Deutschland",Charlottenburg,10623,Mon-Sun: 12:00 - 23:30,asian,thai,493031018751.0,,,
1227,1.0,4.6,1387.0,52.5042783,13.3761758,mabuhay,"[{'phone': [{'value': '+49302651867'}, {'value': '+4949302651867'}], 'www': [{'value': 'http://www.mabuhay.juisyfood.com'}, {'value': 'http://www.qype.com/place/1680830-Mabuhay-Indonesisches-Bistro-Berlin/photos/2109577'}, {'value': 'https://www.facebook.com/mabuhay.berlin'}]}]","Mabuhay, Köthener Straße 28, 10963 Berlin, Deutschland","['Tiergarten', 'Kreuzberg']",10963,Mon-Fri: 12:00 - 15:00,asian,indonesian,49302651867.0,,,
1228,2.0,4.1,481.0,52.5212777,13.3852971,machiavelli,"[{'phone': [{'value': '+493028046401'}, {'value': '+4987044228', 'categories': [{'id': '100-1000-0000'}]}], 'fax': [{'value': '030 28046402', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}]}], 'www': [{'value': 'http://2016.machiavelli-berlin.de/mitte', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'http://machiavelli-berlin.de/albrechtstrasse', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'http://www.machiavelli-berlin.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}]}, {'value': 'http://www.machiavelli-berlin.de/mitte/restaurant.html'}], 'email': [{'value': 'albrechtstrasse@machiavelli-berlin.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}]}, {'value': 'info@machiavelli-berlin.de'}]}]","Machiavelli, Albrechtstraße 13, 10117 Berlin, Deutschland",Mitte,10117,Mon-Sun: 10:00 - 23:59,european,german,493028046401.0,,,
1229,2.0,4.4,623.0,52.5108703,13.461062,macondo,[{'phone': [{'value': '+493054735943'}]}],"Macondo, Gärtnerstraße 14, 12207 Berlin, Deutschland",Lichterfelde,12207,,european,german,493054735943.0,,,
1230,2.0,4.0,141.0,52.5614701,13.4994994,macs bistro,,"Mac's Bistro, Sterndamm 86, 12487 Berlin, Deutschland","['Baumschulenweg', 'Johannisthal', 'Adlershof']",12487,,middle eastern,middle eastern,,,,
1231,2.0,4.3,728.0,52.5036444,13.3345532,madami,"[{'phone': [{'value': '+493088473866'}], 'www': [{'value': 'http://www.madami-restaurant.de'}], 'email': [{'value': 'mama@madami-restaurant.de'}]}]","Madami, Rankestraße 2, 10789 Berlin, Deutschland","['Charlottenburg', 'Wilmersdorf', 'Schöneberg']",10789,Mon-Sun: 12:00 - 23:00,asian,vietnamese,493088473866.0,,,
1232,2.0,4.3,452.0,52.492078,13.390092,madang,"[{'phone': [{'value': '+493048827992'}], 'www': [{'value': 'http://www.facebook.com/pages/Madang/176646339027133'}]}]","Madang, Gneisenaustraße 8, 10961 Berlin, Deutschland",Kreuzberg,10961,Mon-Sat: 17:00 - 23:00,asian,korean,493048827992.0,,,
1233,2.0,4.5,210.0,52.4912694,13.4119945,madchen ohne abitur,"[{'phone': [{'value': '+493061625860'}], 'www': [{'value': 'maedchenohneabitur.de'}], 'email': [{'value': 'susi@maedchenohneabitur.de'}]}]","Mädchen Ohne Abitur, Körtestraße 5, 10967 Berlin, Deutschland","['Kreuzberg', 'Neukölln']",10967,"Mon-Sat: 00:00 - 01:00, 18:00 - 23:59",international,european,493061625860.0,,,
1234,2.0,4.2,798.0,52.5269327,13.4077406,madchenitaliener,"[{'phone': [{'value': '+493040041787'}], 'www': [{'value': 'http://de-de.facebook.com/pages/mädchenitaliener/140338359314608?sk=info'}, {'value': 'http://www.maedchenitaliener.de'}], 'email': [{'value': 'ciao@maedchenitaliener.de'}]}]","Mädchenitaliener, Alte Schönhauser Straße 13, 10119 Berlin, Deutschland","['Mitte', 'Prenzlauer Berg']",10119,Mon-Sat: 12:00 - 23:59,european,italian,493040041787.0,,,
1235,1.0,4.1,318.0,52.5569306,13.3852802,madni,"[{'phone': [{'value': '+493055619213'}], 'www': [{'value': 'http://www.madni.berlin', 'categories': [{'id': '100-1000-0009'}]}]}]","Madni, Prinzenallee 27, 13359 Berlin, Deutschland","['Wedding', 'Gesundbrunnen']",13359,"Mon-Thu, Sat, Sun: 12:00 - 23:00",indian,pakistani,493055619213.0,,,
1236,1.0,4.0,351.0,52.5893155,13.3258806,maestral,"[{'phone': [{'value': '+492314270568', 'categories': [{'id': '100-1000-0000'}]}, {'value': '+49304111518'}, {'value': '+4949304111518', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'http://www.hotel-maestral.de', 'categories': [{'id': '100-1000-0000'}]}]}]","Maestral, Eichborndamm 236, 13437 Berlin, Deutschland","['Reinickendorf', 'Wittenau']",13437,Mon-Sun: 11:00 - 23:00,mediterranean,middle eastern,492314270568.0,,,
1237,,4.7,258.0,52.5107446,13.457909,mahalo poke,"[{'phone': [{'value': '+4917638745254'}], 'www': [{'value': 'https://mahalo-poke-health-food-restaurant.business.site'}]}]","Mahalo Poke, Krossener Straße 11, 10245 Berlin, Deutschland",Friedrichshain,10245,Tue-Thu: 17:00 - 22:00,hawaiian,fish,4917638745254.0,,,
1238,1.0,4.3,332.0,52.493945,13.3540461,maharaja,"[{'phone': [{'value': '+49302157825'}, {'value': '+4949302157825', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'http://maharaja-indisches-restaurant.de'}]}]","Maharaja, Goltzstraße 20, 10781 Berlin, Deutschland",Schöneberg,10781,Mon-Sun: 12:00 - 23:59,indian,asian,49302157825.0,,,
1239,2.0,4.7,87.0,52.498852,13.4001303,mahlzeit kreuzberg,"[{'phone': [{'value': '+49306156413', 'categories': [{'id': '100-1000-0008'}]}, {'value': '+493069597117'}], 'www': [{'value': 'http://www.mahlzeit-kreuzberg.de', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'http://www.mahlzeitkreuzberg.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0010'}]}], 'email': [{'value': 'mzkb@mail.de', 'categories': [{'id': '100-1000-0000'}]}]}]","Mahlzeit Kreuzberg, Alexandrinenstraße 1, 10969 Berlin, Deutschland",Kreuzberg,10969,Mon-Fri: 09:00 - 16:00,european,organic,49306156413.0,,,
1240,,4.3,75.0,52.52196780000001,13.379886,mahlzeit luise,"[{'phone': [{'value': '+491637388581'}, {'value': '+493058764015', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'http://mahlzeitluise.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}]}, {'value': 'http://s381457319.website-start.de', 'categories': [{'id': '100-1000-0009'}]}]}]","Mahlzeit Luise, Luisenstraße 39, 10117 Berlin, Deutschland",Mitte,10117,Mon-Fri: 10:00 - 16:00,european,german,491637388581.0,,,
1241,2.0,4.4,595.0,52.4631517,13.3289586,mai phai,"[{'phone': [{'value': '+49307922845'}, {'value': '+4949307922845'}], 'fax': [{'value': '030 79704026'}], 'www': [{'value': 'http://www.maiphai.de'}], 'email': [{'value': 'info@ro-net2000.de'}]}]","Mai Phai, Feuerbachstraße 16, 12163 Berlin, Deutschland","['Friedenau', 'Steglitz']",12163,Mon-Sun: 12:00 - 23:30,asian,thai,49307922845.0,,,
1242,2.0,4.5,180.0,52.4904762,13.410412,maison blanche,"[{'phone': [{'value': '+493074399970'}], 'www': [{'value': 'maisonblanche-kreuzberg.de'}], 'email': [{'value': 'info@maisonblanche-kreuzberg.de'}]}]","Maison Blanche, Körtestraße 15, 10967 Berlin, Deutschland","['Kreuzberg', 'Neukölln']",10967,"Mon-Fri: 00:00 - 01:00, 12:00 - 23:59",european,french,493074399970.0,,,
1243,2.0,4.3,180.0,52.5263138,13.3937666,maison dang,"[{'phone': [{'value': '+491629377777'}], 'www': [{'value': 'http://maisondang.com'}]}]","Maison Dang, Tucholskystraße 34, 10117 Berlin, Deutschland",Mitte,10117,,asian,thai,491629377777.0,,,
1244,,4.4,45.0,52.5416705,13.4210762,maison viet,"[{'phone': [{'value': '+493078717533'}], 'www': [{'value': 'https://restaurant-maison-viet.eatbu.com/?lang=en'}]}]","Maison Viet, Göhrener Straße 6, 10437 Berlin, Deutschland",Prenzlauer Berg,10437,,asian,japanese,493078717533.0,,,
1245,1.0,4.4,191.0,52.5852002,13.3668131,majestygrill,"[{'phone': [{'value': '+493081035381'}], 'www': [{'value': 'http://www.lieferheld.de/berlin/majesty-grill/?bdid=qype'}]}]","Majesty-Grill, Hauptstraße 9, 13158 Berlin, Deutschland","['Niederschönhausen', 'Rosenthal', 'Wilhelmsruh']",13158,"Mon, Wed, Fri, Sun: 11:30 - 21:00",turkish,amerikanisch - barbecue,493081035381.0,,,
1246,1.0,4.5,265.0,52.47468749999999,13.3387995,makarska,"[{'phone': [{'value': '+49308521490'}, {'value': '+4949308521490', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'http://restaurantmakarska.placeweb.site', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'http://www.facebook.com/pages/Makarska-Restaurant/183533941664555', 'categories': [{'id': '100-1000-0000'}]}]}]","Restaurant Makarska, Hauptstraße 73, 12159 Berlin, Deutschland","['Schöneberg', 'Friedenau']",12159,"Mon, Tue, Thu-Sun: 12:00 - 22:00",balkan,european,49308521490.0,,,
1247,1.0,4.0,170.0,52.5107826,13.3139204,makenene,"[{'phone': [{'value': '+4917627880312'}, {'value': '+493065773256', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0368'}]}], 'www': [{'value': 'http://www.makenene.de', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0000'}, {'id': '200-2000-0011'}]}]}]","Makénéné, Schillerstraße 20, 10625 Berlin, Deutschland",Charlottenburg,10625,,african,european,4917627880312.0,,,
