,Unnamed: 0,name,distance,contacts,chains,lon,lat,full_address,district,zip_code,street,house_nr,opening_hours,food_type,food_type_2,phone
78,78,F8/Eight Bar & Lounge,324,"[{'phone': [{'value': '+493020051510'}], 'www': [{'value': 'http://m.facebook.com/f8eightBar/?locale2=de_DE', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'http://www.berlin.sanahotels.com/de/impressum', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}]}, {'value': 'http://www.berlin.sanahotels.com/de/restaurants-bars/f8-eight'}]}]",,13.33463,52.49903,"F8/Eight Bar & Lounge, Nürnberger Straße, 10777 Berlin, Deutschland",Wilmersdorf,10777,Nürnberger Straße,NaN,"Mon, Wed-Sun: 18:00 - 14:00",Spanisch,NaN,+493020051510
79,79,Ferris,327,"[{'phone': [{'value': '+491721548364', 'categories': [{'id': '100-1000-0000'}]}, {'value': '+493088554326'}, {'value': '+4949493088554326', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'http://ferris-osteria.de', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'http://www.ristorante-ferris.de', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.33472,52.50382,"Ferris, Rankestraße 1A, 10789 Berlin, Deutschland",Charlottenburg,10789,Rankestraße,1A,Mon-Sun: 08:00 - 01:00,Italienisch,Europäisch,+491721548364
80,80,Bacco,330,"[{'phone': [{'value': '+49302118687'}, {'value': '+4949302118687'}], 'fax': [{'value': '030 2115230', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'bacco.de', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'info@bacco.de', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.33638,52.50261,"Bacco, Marburger Straße 5, 10789 Berlin, Deutschland",Charlottenburg,10789,Marburger Straße,5,Mon-Sun: 18:00 - 24:00,Italienisch,Pizza,+49302118687
82,82,Romero Royal,330,[{'phone': [{'value': '+493026947411'}]}],,13.33638,52.50261,"Romero Royal, Marburger Straße 5, 10789 Berlin, Deutschland",Charlottenburg,10789,Marburger Straße,5,Mon-Sun: 16:00 - 12:00,Italienisch,International,+493026947411
83,83,King's Teagarden,330,"[{'phone': [{'value': '+49308837059'}], 'www': [{'value': 'http://www.kingsteagarden.de'}], 'email': [{'value': 'info@kingsteagarden.de'}]}]",,13.32774,52.50297,"King's Teagarden, Kurfürstendamm, 10719 Berlin, Deutschland",Charlottenburg,10719,Kurfürstendamm,NaN,NaN,NaN,NaN,+49308837059
84,84,Joseph's,334,"[{'phone': [{'value': '+4917620311937'}], 'www': [{'value': 'http://www.facebook.com/josephs.udk', 'categories': [{'id': '100-1100-0010'}]}, {'value': 'http://www.josephs-udk.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1000-0007'}]}]}]",,13.33018,52.49862,"Joseph's, Bundesallee 1, 10719 Berlin, Deutschland",Wilmersdorf,10719,Bundesallee,1,Mon-Fri: 10:00 - 14:30,International,NaN,+4917620311937
85,85,Makara,339,[{'phone': [{'value': '+4949152167460'}]}],,13.3329,52.50442,"Makara, Kurfürstendamm, 10719 Berlin, Deutschland",Charlottenburg,10719,Kurfürstendamm,NaN,Mon-Sat: 06:00 - 21:00,NaN,NaN,+4949152167460
86,86,Bleibergs,342,"[{'phone': [{'value': '+493021913624'}], 'fax': [{'value': '030 21913625', 'categories': [{'id': '100-1000-0006'}]}], 'www': [{'value': 'http://www.bleibergs.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1000-0006'}, {'id': '100-1100-0010'}]}], 'email': [{'value': 'coffeeandtour@bleibergs.de', 'categories': [{'id': '100-1000-0006'}]}, {'value': 'info@bleibergs.de', 'categories': [{'id': '100-1000-0006'}]}]}]",,13.33657,52.50024,"Bleibergs, Nürnberger Straße 45, 10789 Berlin, Deutschland",Wilmersdorf,10789,Nürnberger Straße,45,"Mon-Thu, Sun: 12:00 - 20:00",Fusion,Deutsch,+493021913624
87,87,Bleib V - Vegetarische Küche,342,"[{'phone': [{'value': '+4917660159053'}], 'www': [{'value': 'https://www.bleibv.com'}]}]",,13.33657,52.50024,"Bleib V - Vegetarische Küche, Nürnberger Straße 45, 10789 Berlin, Deutschland",Wilmersdorf,10789,Nürnberger Straße,45,Mon-Fri: 10:00 - 20:00,Mediterran,NaN,+4917660159053
90,90,Bäckerei Erster Wiener,349,"[{'phone': [{'value': '+493088709069'}], 'www': [{'value': 'https://heberer.de', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.32999,52.50434,"Bäckerei Erster Wiener, Kurfürstendamm 21, 10719 Berlin, Deutschland",Charlottenburg,10719,Kurfürstendamm,21,NaN,Deutsch,NaN,+493088709069
91,91,Amorino,349,"[{'phone': [{'value': '+493088923880'}], 'www': [{'value': 'https://www.amorino.com/us/index.html', 'categories': [{'id': '600-6300-0064'}]}]}]",,13.32999,52.50434,"Amorino, Kurfürstendamm 21, 10719 Berlin, Deutschland",Charlottenburg,10719,Kurfürstendamm,21,Mon-Sun: 13:30 - 18:30,Crêperie,Eis,+493088923880
92,92,Literaturhaus Berlin,352,"[{'phone': [{'value': '+49308825414', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1000-0008'}, {'id': '100-1100-0000'}, {'id': '100-1100-0010'}, {'id': '700-7200-0253'}]}, {'value': '+49308872860', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}, {'id': '300-3100-0000'}, {'id': '900-9200-0299'}]}, {'value': '+4949308825044', 'categories': [{'id': '600-6700-0087'}]}, {'value': '+4949308825414'}], 'fax': [{'value': '030 88728613', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}]}], 'www': [{'value': 'http://www.literaturhaus-berlin.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}, {'id': '100-1100-0010'}, {'id': '200-2000-0012'}, {'id': '600-6300-0245'}]}, {'value': 'http://www.literaturhaus-berlin.de/wintergarten-cafe-restaurant.html', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0010'}]}], 'email': [{'value': 'literaturhaus@berlin.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}]}]}]",,13.32684,52.50212,"Literaturhaus Berlin, Fasanenstraße 23, 10719 Berlin, Deutschland",Charlottenburg,10719,Fasanenstraße,23,Mon-Sun: 09:00 - 23:59,Deutsch,Europäisch,+49308825414
93,93,Shaan II,352,"[{'phone': [{'value': '+493063420656'}, {'value': '+493068089382'}], 'www': [{'value': 'http://www.shaan.de'}], 'email': [{'value': 'shaan@shaan.de'}]}]",,13.3368,52.50252,"Shaan II, Marburger Straße 14, 10789 Berlin, Deutschland",Charlottenburg,10789,Marburger Straße,14,Mon-Sun: 12:00 - 23:59,Indisch,NaN,+493063420656
94,94,Ribs & More,352,"[{'phone': [{'value': '+493063420656'}], 'www': [{'value': 'http://www.ribsandmore.de'}, {'value': 'http://www.ribsandmore.de/kontakt'}], 'email': [{'value': 'info@ribsandmore.de'}]}]",,13.3368,52.50252,"Ribs & More, Marburger Straße 14, 10789 Berlin, Deutschland",Charlottenburg,10789,Marburger Straße,14,Mon-Sat: 11:00 - 23:59,Europäisch,Amerikanisch - Barbecue,+493063420656
96,96,1987 Xigon,353,"[{'phone': [{'value': '+493021962569'}], 'www': [{'value': 'http://www.1987xigon.de'}]}]",,13.33692,52.50056,"1987 Xigon, Nürnberger Straße 46, 10789 Berlin, Deutschland",Wilmersdorf,10789,Nürnberger Straße,46,"Mon-Sat: 00:00 - 01:00, 10:00 - 23:59",NaN,NaN,+493021962569
97,97,Toro Negro,353,"[{'phone': [{'value': '+493021919689'}], 'fax': [{'value': '030 20051582', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'http://www.restaurant-toronegro.de'}], 'email': [{'value': 'info@restaurant-toronegro.de', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.33692,52.50056,"Toro Negro, Nürnberger Straße 46, 10789 Berlin, Deutschland",Wilmersdorf,10789,Nürnberger Straße,46,Mon-Sat: 11:00 - 12:00,Spanisch,Spanisch - Tapas,+493021919689
98,98,La Petite France,356,"[{'phone': [{'value': '+491787113826'}, {'value': '+4991318271734', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'https://www.facebook.com/pages/La-Petite-France/262980161650', 'categories': [{'id': '100-1100-0010'}]}]}]",,13.33716,52.50132,"La Petite France, Nürnberger Straße 24, 10789 Berlin, Deutschland",Charlottenburg,10789,Nürnberger Straße,24,Mon-Fri: 08:00 - 18:30,Französisch,Europäisch,+491787113826
75,75,Caruso,463,[{'phone': [{'value': '+493024533588'}]}],,13.35554,52.49682,"Caruso, Winterfeldtstraße 35, 10781 Berlin, Deutschland",Schöneberg,10781,Winterfeldtstraße,35,Mon-Sun: 16:00 - 03:00,Italienisch,Pizza,+493024533588
76,76,Samran,463,"[{'phone': [{'value': '+493021964752'}], 'www': [{'value': 'http://www.facebook.com/pages/Samran-Thai/154078997958593'}]}]",,13.35554,52.49682,"Samran, Winterfeldtstraße 35, 10781 Berlin, Deutschland",Schöneberg,10781,Winterfeldtstraße,35,Mon-Wed: 12:00 - 23:30,Thailändisch,Asiatisch,+493021964752
79,79,Baharat Falafel,476,"[{'phone': [{'value': '+49302168301'}], 'fax': [{'value': '030 8532752'}], 'www': [{'value': 'https://www.baharat-falafel-shawarma-berlin.de/'}]}]",,13.35527,52.49688,"Baharat Falafel, Winterfeldtstraße 37, 10781 Berlin, Deutschland",Schöneberg,10781,Winterfeldtstraße,37,Mon-Sun: 11:00 - 14:00,Nahöstlich,Libanesisch,+49302168301
81,81,Xara Café Lounge,482,"[{'phone': [{'value': '+493021916800', 'categories': [{'id': '200-2000-0000'}]}, {'value': '+493030104777'}, {'value': '+494930104777'}], 'www': [{'value': 'http://m.facebook.com/Xara-Caf%C3%A9-Lounge-107330769327517', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.35459,52.49801,"Xara Café Lounge, Maaßenstraße 7, 10777 Berlin, Deutschland",Schöneberg,10777,Maaßenstraße,7,Mon-Fri: 12:00 - 24:00,Koreanisch,NaN,+493021916800
82,82,Café Berio,482,"[{'phone': [{'value': '+49302161946'}, {'value': '+4949302161946', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0010'}, {'id': '200-2000-0000'}, {'id': '600-6300-0244'}]}], 'fax': [{'value': '030 2161945', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}]}], 'www': [{'value': 'http://www.cafeberio.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}, {'id': '100-1100-0010'}]}], 'email': [{'value': 'info@cafeberio.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}]}]}]",,13.35459,52.49801,"Café Berio, Maaßenstraße 7, 10777 Berlin, Deutschland",Schöneberg,10777,Maaßenstraße,7,Mon-Sun: 06:00 - 03:00,Deutsch,Brunch,+49302161946
84,84,Amrit,482,"[{'phone': [{'value': '+493021014640'}], 'fax': [{'value': '030 28045483', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}]}], 'www': [{'value': 'http://amrit-restaurant.com', 'categories': [{'id': '700-7200-0264'}]}, {'value': 'http://www.amrit.de/index_web.php?rest=amrit', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'https://www.amrit.de', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'bans-bans@amrit.de', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.3549,52.49727,"Amrit, Winterfeldtstraße 40, 10781 Berlin, Deutschland",Schöneberg,10781,Winterfeldtstraße,40,"Mon-Thu, Sun: 12:00 - 24:00",NaN,NaN,+493021014640
85,85,Sagano & Friends,483,"[{'phone': [{'value': '+493023607530'}], 'fax': [{'value': '030 23885939', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}]}], 'www': [{'value': 'http://www.chaapa-berlin.de', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}]}]}]",,13.35465,52.49779,"Sagano & Friends, Maaßenstraße 9, 10777 Berlin, Deutschland",Schöneberg,10777,Maaßenstraße,9,"Mon-Wed, Fri-Sun: 11:30 - 23:59",NaN,NaN,+493023607530
86,86,Kebapzade,483,"[{'phone': [{'value': '+493023588864'}], 'www': [{'value': 'http://www.kebapzade.de'}, {'value': 'http://www.kebapzade.de/de'}, {'value': 'https://www.kebapzaderestaurantberlin.de'}]}]",,13.35465,52.49779,"Kebapzade, Maaßenstraße 9, 10777 Berlin, Deutschland",Schöneberg,10777,Maaßenstraße,9,"Mon-Thu, Sun: 15:00 - 12:00",Türkisch,Nahöstlich,+493023588864
88,88,Maibach,484,"[{'phone': [{'value': '+493021969470'}, {'value': '+493023623520', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}, {'id': '200-2000-0011'}]}], 'www': [{'value': 'http://www.cafe-maibach.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}, {'id': '200-2000-0011'}]}, {'value': 'http://www.cafemaibach.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}, {'id': '200-2000-0011'}]}, {'value': 'http://www.facebook.com/118307594894007', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'http://www.maibach-restaurant.de', 'categories': [{'id': '100-1100-0010'}, {'id': '200-2000-0368'}]}, {'value': 'http://www.maibachbeefhouse.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}, {'id': '200-2000-0011'}]}], 'email': [{'value': 'info@cafe-maibach.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}, {'id': '200-2000-0011'}]}]}]",,13.35448,52.49843,"Maibach, Maaßenstraße 5, 10777 Berlin, Deutschland",Schöneberg,10777,Maaßenstraße,5,Mon-Sun: 11:00 - 12:00,International,Mediterran,+493021969470
89,89,Pomodori Buonissimo,484,[{'phone': [{'value': '+493084515825'}]}],,13.35448,52.49843,"Pomodori Buonissimo, Maaßenstraße 5, 10777 Berlin, Deutschland",Schöneberg,10777,Maaßenstraße,5,NaN,Italienisch,NaN,+493084515825
90,90,Impala Coffee,484,"[{'phone': [{'value': '+493021913812'}], 'www': [{'value': 'http://www.impala-coffee.com', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}, {'id': '100-1100-0010'}]}]}]",,13.35448,52.49843,"Impala Coffee, Maaßenstraße 5, 10777 Berlin, Deutschland",Schöneberg,10777,Maaßenstraße,5,Mon-Fri: 07:00 - 20:00,Vietnamesisch,NaN,+493021913812
91,91,Kafka,484,,,13.35448,52.49843,"Kafka, Maaßenstraße 5, 10777 Berlin, Deutschland",Schöneberg,10777,Maaßenstraße,5,NaN,Deutsch,NaN,NaN
92,92,Limayra,484,"[{'phone': [{'value': '+493081031115'}], 'www': [{'value': 'http://www.limayra.de', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}]}, {'value': 'limayra.de/pages/de/home.php', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'info@limayra.de', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}]}]}]",,13.35469,52.49764,"Limayra, Maaßenstraße 11, 10777 Berlin, Deutschland",Schöneberg,10777,Maaßenstraße,11,Mon-Sun: 11:30 - 24:00,Italienisch,Nahöstlich,+493081031115
93,93,Li Myra,484,"[{'phone': [{'value': '+493081031115'}], 'www': [{'value': 'http://www.limayra.de'}], 'email': [{'value': 'info@limayra.de', 'categories': [{'id': '200-2000-0011'}]}]}]",,13.35469,52.49764,"Li Myra, Maaßenstraße 11, 10777 Berlin, Deutschland",Schöneberg,10777,Maaßenstraße,11,Mon-Sun: 11:30 - 12:00,Italienisch,Japanisch - Sushi,+493081031115
96,96,Masha Lounge,492,"[{'phone': [{'value': '+493060053743'}], 'www': [{'value': 'http://www.masha-lounge.de'}]}]",,13.35497,52.49693,"Masha Lounge, Winterfeldtstraße 39, 10781 Berlin, Deutschland",Schöneberg,10781,Winterfeldtstraße,39,NaN,Spanisch - Tapas,NaN,+493060053743
97,97,Fratelli,492,"[{'phone': [{'value': '+493060053743'}], 'www': [{'value': 'fratelliberlin.de'}, {'value': 'http://fratelli-frankfurt.de'}]}]",,13.35497,52.49693,"Fratelli, Winterfeldtstraße 39, 10781 Berlin, Deutschland",Schöneberg,10781,Winterfeldtstraße,39,NaN,Südostasiatisch,Italienisch,+493060053743
99,99,Erntezeit,516,"[{'phone': [{'value': '+491726842215'}, {'value': '+4917620202621'}], 'www': [{'value': 'http://ernte-zeit.com', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.36048,52.49414,"Erntezeit, Pallasstraße 35, 10781 Berlin, Deutschland",Schöneberg,10781,Pallasstraße,35,Mon-Fri: 08:00 - 16:00,Europäisch,Sandwiches,+491726842215
92,92,Kleine Weltlaterne,1072,"[{'phone': [{'value': '+49308926585'}], 'www': [{'value': 'http://www.diekleineweltlaterne.de/'}], 'email': [{'value': 'kleine.weltlaterne@berlin.de', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}]}]}]",,13.29928,52.4934,"Kleine Weltlaterne, Nestorstraße 22, 10709 Berlin, Deutschland",Halensee,10709,Nestorstraße,22,Mon-Sat: 20:00 - 23:59,International,NaN,+49308926585
95,95,Aarna Devi,1093,"[{'phone': [{'value': '+4915788677439'}, {'value': '+493088761380'}], 'www': [{'value': 'http://www.aarnarestaurant.com/profile.html'}]}]",,13.30124,52.49451,"Aarna Devi, Westfälische Straße 72A, 10709 Berlin, Deutschland",Halensee,10709,Westfälische Straße,72A,Mon-Fri: 12:00 - 22:00,Indisch,Indisch - südindisch,+4915788677439
99,99,Pad Thai Restaurant,1101,"[{'phone': [{'value': '+493055641642'}], 'www': [{'value': 'https://www.padthairestaurant.de'}]}]",,13.30184,52.4948,"Pad Thai Restaurant, Cicerostraße 49, 10709 Berlin, Deutschland",Wilmersdorf,10709,Cicerostraße,49,Mon-Fri: 11:00 - 23:00,Thailändisch,Asiatisch,+493055641642
2,2,Le Canard,190,"[{'phone': [{'value': '+493098424465'}], 'www': [{'value': 'http://www.lecanardberlin.de'}], 'email': [{'value': 'info@lecanardberlin.de'}]}]",,13.33049,52.45265,"Le Canard, Klingsorstraße 8, 12167 Berlin, Deutschland",Steglitz,12167,Klingsorstraße,8,Tue-Sat: 16:00 - 23:00,Französisch,Mediterran,+493098424465
8,8,Thai Food Sushi Bar,442,"[{'phone': [{'value': '+493079302164'}], 'fax': [{'value': '030 80497934', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1000-0009'}, {'id': '100-1100-0000'}]}], 'www': [{'value': 'http://www.thai-food-sushi-bar.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1000-0009'}, {'id': '100-1100-0000'}]}]}]",,13.32799,52.45463,"Thai Food Sushi Bar, Albrechtstraße 112, 12167 Berlin, Deutschland",Steglitz,12167,Albrechtstraße,112,Mon-Sun: 10:00 - 22:00,Chinesisch,Thailändisch,+493079302164
9,9,Osteria Maria,474,"[{'phone': [{'value': '+491723000080'}, {'value': '+493079748363'}], 'www': [{'value': 'osteriamaria.de'}]}]",,13.32453,52.45324,"Osteria Maria, Leydenallee 79, 12167 Berlin, Deutschland",Steglitz,12167,Leydenallee,79,"Fri, Sat: 19:00 - 23:30",Italienisch,Europäisch,+491723000080
10,10,Manhattan Pizza,479,"[{'phone': [{'value': '+493079708230'}], 'www': [{'value': 'http://www.manhattan-pizza.com', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'manhattan-pizza.de', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.32744,52.45485,"Manhattan Pizza, Albrechtstraße 114, 12167 Berlin, Deutschland",Steglitz,12167,Albrechtstraße,114,Tue-Sun: 11:00 - 22:45,Italienisch,Pizza,+493079708230
12,12,Gyros + Pita Restaurant Lieferservice Berlin,501,"[{'phone': [{'value': '+493053676408'}], 'www': [{'value': 'http://www.pita-gyros.info', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.32313,52.45021,"Gyros + Pita Restaurant Lieferservice Berlin, Birkbuschstraße 84, 12167 Berlin, Deutschland",Steglitz,12167,Birkbuschstraße,84,NaN,Italienisch,Griechisch,+493053676408
16,16,Pizzeria la Mama,570,[{'phone': [{'value': '+493070760100'}]}],,13.32616,52.45536,"Pizzeria la Mama, Albrechtstraße 119, 12167 Berlin, Deutschland",Steglitz,12167,Albrechtstraße,119,Mon-Sat: 11:00 - 22:00,Italienisch,Pizza,+493070760100
17,17,Ristorante Fratelli,571,[{'phone': [{'value': '+493088762045'}]}],,13.32199,52.45108,"Ristorante Fratelli, Birkbuschstraße 90, 12167 Berlin, Deutschland",Steglitz,12167,Birkbuschstraße,90,Mon-Sun: 12:00 - 23:00,Italienisch,NaN,+493088762045
19,19,La Casserole,586,"[{'phone': [{'value': '+493079705506'}], 'fax': [{'value': '030 81820424', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}]}], 'www': [{'value': 'la-casserole.de', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'info@la-casserole.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}]}]}]",,13.32511,52.4551,"La Casserole, Schützenstraße 54, 12165 Berlin, Deutschland",Steglitz,12165,Schützenstraße,54,Mon-Sat: 12:00 - 23:00,International,Nahöstlich,+493079705506
22,22,Vanille & Marille,597,"[{'phone': [{'value': '+493078954731'}, {'value': '+493084518909'}], 'www': [{'value': 'http://www.vanille-marille.de', 'categories': [{'id': '100-1000-0001'}, {'id': '100-1100-0000'}]}, {'value': 'http://www.vanille-marille.de/index.php', 'categories': [{'id': '100-1000-0001'}]}]}]",,13.32321,52.45402,"Vanille & Marille, Leydenallee 92, 12165 Berlin, Deutschland",Steglitz,12165,Leydenallee,92,Mon-Sun: 12:00 - 20:30,Eis,NaN,+493078954731
24,24,Weinbasis Weinbar & Weinhandel,603,"[{'phone': [{'value': '+4917647009240'}], 'www': [{'value': 'https://berlinwein.business.site'}]}]",,13.32455,52.45501,"Weinbasis Weinbar & Weinhandel, Schützenstraße 3, 12165 Berlin, Deutschland",Steglitz,12165,Schützenstraße,3,Tue-Thu: 17:00 - 22:00,NaN,NaN,+4917647009240
25,25,Fulilai,603,"[{'phone': [{'value': '+493028034301'}, {'value': '+493052282526'}]}]",,13.32154,52.45055,"Fulilai, Erlenstraße 19, 12167 Berlin, Deutschland",Steglitz,12167,Erlenstraße,19,Mon: 12:00 - 22:00,Chinesisch,Asiatisch,+493028034301
